id,title,slug,image,attachment,description,published_year,class,level,writer,reviewer,translator,adapter,designer,cover_designer,ilustrator,editor,aligner,publisher,contributor,language,context,subject,format,isbn,curriculum,collation,type,edition,unit,status,category,book_type,version,price_zone_1,price_zone_2,price_zone_3,price_zone_4,price_zone_5A,price_zone_5B,created_at,updated_at,deleted_at
2198,Buku Panduan Guru Pendidikan Agama Khonghucu dan Budi Pekerti untuk SMA/SMK Kelas XII,buku-panduan-guru-pendidikan-agama-khonghucu-dan-budi-pekerti-untuk-smasmk-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Khonghucu-BG-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Khonghucu-BG-KLS-XII.pdf,,,12,SMA/SMK,"Epih, Desdiandi Hartopoh","W.s. Mulyadi, Tita Lauw Inniang, Akmal Salim Ruhana",,,Livia Stephanie,,Alvis Harianto,"Ratna Sri Lestari, You Yan Xia","Supriyatno, Wawan Junaedi, E. Oos M. Anwas, Khofifa Najma Iftitah, Emira Novitriani Yusuf, Wati Solihal Sukmawati",Pusat  Perbukuan,,Indonesia,,agama_khonghucu,Text,978-602-244-777-1,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,,,,,,,2023-07-04 15:50:44,2023-07-12 09:27:15,
2207,Buku Panduan Guru Seni Musik untuk SMA/MA Kelas XII,buku-panduan-guru-seni-musik-untuk-smama-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Seni-Musik-BG-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Seni-Musik-BG-KLS-XII.pdf,,,12,SMA/MA,"Pri Ario Damar, DJ Dimas Phetorant","Rien Safrina, Iwan Budi Santoso",,,Estu Mega Nurjanah Putri,,Estu Mega Nurjanah Putri,Ribeth Nurvijayanto,"Supriyatno, E. Oos M. Anwas, Arifah Dinda Lestari",Pusat  Perbukuan,,Indonesia,,seni_musik,Text,978-602-244-440-4,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,,,,,,,2023-07-04 15:50:44,2023-07-12 09:27:15,
2210,Buku Panduan Guru Seni Tari untuk SMA/MA Kelas XII,buku-panduan-guru-seni-tari-untuk-smama-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Seni-Tari-BG-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Seni-Tari-BG-KLS-XII.pdf,,,12,SMA/MA,"Cicilia Ika Rahayu Nita, Laili Khoirun Nisak",Dwi Kusumawardani,,,Rachma Aisyiyah Yoshida Fajrin,,-,Setiyono Wahyudi,"Supriyatno, E. Oos M. Anwas, Khofifa Najma Iftitah",Pusat  Perbukuan,,Indonesia,,seni_tari,Text,978-602-244-766-5,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,,,,,,,2023-07-04 15:50:44,2023-07-12 09:27:15,
2213,Buku Panduan Guru Seni Teater untuk SMA/MA Kelas XII,buku-panduan-guru-seni-teater-untuk-smama-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Seni-Teater-BG-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Seni-Teater-BG-KLS-XII.pdf,,,12,SMA/MA,"Rano Sumarno, Enung Nurhayati","Indar Sabri, Indra Suherjanto",,,I.B. Eka Darmadi,,Ikhsan Bastian,Philipus N.H Wibowo,"Supriyatno, E. Oos M. Anwas, Futri F. Wijayanti",Pusat  Perbukuan,,Indonesia,,seni_teater,Text,978-602-244-799-3,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,,,,,,,2023-07-04 15:50:44,2023-07-12 09:27:15,
2219,Matematika untuk SMA/SMK/MA Kelas XII,matematika-untuk-smasmkma-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-BS-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-BS-KLS-XII.pdf,,,12,SMA/SMK/MA,"Mohammad Tohir, Ahmad Choirul Anam, Ibnu Taufiq","Widowati, Ali Mahmudi",,,Erwin,,Ahmad Saad Ibrahim,Cicilia Erni Setyowati,"Supriyatno, E. Oos M. Anwas, NPM Yuliarti Dewi",Pusat  Perbukuan,,Indonesia,,matematika,Text,978-602-244-738-2,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,,,,,,,2023-07-04 15:50:44,2023-07-12 09:27:15,
2222,Matematika Tingkat Lanjut untuk SMA/MA Kelas XII,matematika-tingkat-lanjut-untuk-smama-kelas-xii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika-Lanjut-BS-KLS-XII-Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika-Lanjut-BS-KLS-XII.pdf,,,12,SMA/MA,"Wikan Budi Utami, Sri Adi Widodo, Fitria Sulistyowati","Sunardi, Kiki Ariyanti Sugeng",,,Hasbi Yusuf,,Hasbi Yusuf,Legina Aditya,"Supriyatno, E. Oos M. Anwas, Arifah Dinda Lestari",Pusat  Perbukuan,,Indonesia,,matematika,Text,978-602-244-771-9,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,17100,17900,18600,27100,28500,35700,2023-07-04 15:50:44,2023-07-12 09:27:15,
2226,Buku Panduan Guru Pendidikan Agama Buddha dan Budi Pekerti untuk SD Kelas III,buku-panduan-guru-pendidikan-agama-buddha-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Buddha_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Buddha_BG_KLS_III.pdf,,,3,SD,"Widi Astiyono, Sri Winarni","Puji Sulani, Suherman",,,Kevin Richard Budiman,,Cindyawan,Christina Tulalessy,"Supriyatno, Caliadi, E. Oos M. Anwas, Paniran, Yanuar Adi Sutrasno, Futri Fuji Wijayanti",Pusat  Perbukuan,,Indonesia,,agama_budha,Text,978-602-244-779-5,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,131100,136500,142000,207500,218400,273000,2023-07-26 23:00:30,,
2229,Buku Panduan Guru Pendidikan Agama Hindu dan Budi Pekerti untuk SD Kelas III,buku-panduan-guru-pendidikan-agama-hindu-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Hindu_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Hindu_BG_KLS_III.pdf,,,3,SD,I Gusti Nyoman Suardeyasa,"I Made Sutresna, Trimo",,,Tantan Yulianto,,I Nengah Danutirta,Yukharima Minna Budyahir,"Supriyatno, Tri Handoko Seto, E. Oos M. Anwas, NPM Yuliarti Dewi",Pusat  Perbukuan,,Indonesia,,agama_hindu,Text,978-602-244-580-7,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,130700,136100,141600,206900,217700,272200,2023-07-26 23:00:30,,
2232,Buku Panduan Guru Pendidikan Agama Islam dan Budi Pekerti untuk SD/MI Kelas III,buku-panduan-guru-pendidikan-agama-islam-dan-budi-pekerti-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Islam_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Islam_BG_KLS_III.pdf,,,3,SD/MI,"Moh. Ghozali, Erwin Wasti","Akh. Muzakki, Feisal Ghozaly",,,Nuryono Hadi,,M. Syaifuddin Ifoed,Biltiser Bachtiar,"Supriyatno, Rohmat Mulyana Sapdi, E. Oos M. Anwas, Chundasah, Maharani Prananingrum",Pusat  Perbukuan,,Indonesia,,agama_islam,Text,978-602-244-673-6,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,72800,75800,78900,115200,121300,151600,2023-07-26 23:00:30,,
2235,Buku Panduan Guru Pendidikan Agama Katolik dan Budi Pekerti untuk SD Kelas III,buku-panduan-guru-pendidikan-agama-katolik-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Katolik_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Katolik_BG_KLS_III.pdf,,,3,SD,"Susi Bonardy, Yenny Suria","Hari, Salman Habeahan",,,Willly Brodus Dile,,Sutadi Pria Nugraha,Natalias,"Supriyatno, Agustinus Tungga Gempa, E. Oos M. Anwas, Barnabas Ola Baba, Firman Arapenta Bangun",Pusat  Perbukuan,,Indonesia,,agama_katolik,Text,978-602-244-567-8,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,122500,127600,132700,194000,204200,255200,2023-07-26 23:00:30,,
2238,Buku Panduan Guru Pendidikan Agama Kristen dan Budi Pekerti untuk SD Kelas III,buku-panduan-guru-pendidikan-agama-kristen-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Kristen_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Kristen_BG_KLS_III.pdf,,,3,SD,Poppy Febrina Purba,"Daniel Stefanus, Mariati Purba",,,Dono Merdiko,,Frisna Yulinda Nathasia,Justitia Vox Dei Hattu,"Supriyatno, Pontus Sitorus, E. Oos M. Anwas, Melius Lahagu, Ivan Riadinata, Anggraeni Dian Permatasari",Pusat  Perbukuan,,Indonesia,,agama_kristen,Text,978-602-244-689-7,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,130700,136100,141600,206900,217700,272200,2023-07-26 23:00:30,,
2244,Buku Panduan Guru Seni Tari untuk SD/MI Kelas III,buku-panduan-guru-seni-tari-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Tari_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Tari_BG_KLS_III.pdf,,,3,SD/MI,"Trianti Nugraheni, Fifiet Dwi Tresna Santana","Elindra Yetti, Yuliasma",,,"Arief Johari, Rustu Nur Ilham",,Salsa Solli Nafsika,Saprudin,"Supriyatno, E. Oos M. Anwas, Khofifa Najma Iftitah",Pusat  Perbukuan,,Indonesia,,seni_tari,Text,978-602-244-767-2,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,68700,71500,74400,108700,114400,143000,2023-07-26 23:00:30,,
2247,Buku Panduan Guru Seni Teater untuk SD/MI Kelas III,buku-panduan-guru-seni-teater-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Teater_BG_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Teater_BG_KLS_III.pdf,,,3,SD/MI,"Yonny Boy Jaya Marpaung, C. Kiky Puspita Anggraeni","Else Liliani, Arif Hidajad",,,Muhammad Nichal Zaki,,Ahmad Alfin Muhajir,Nor Islafatun,"Supriyatno, E. Oos M. Anwas, Futri F. Wijayanti",Pusat  Perbukuan,,Indonesia,,seni_teater,Text,978-602-244-655-2,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,84000,87500,91000,133000,140000,175000,2023-07-26 23:00:30,,
2250,Matematika untuk SD/MI Kelas III,matematika-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika_BS_KLS_III.pdf,,,3,SD/MI,"Susanto, Arika Indah Kristiana, Arif Fatahillah, Eko Waluyo, Ridho Alfarisi Hobri","Widowati, Ali Mahmudi",,,Ingrid Pangestu,,Reddy Fajar Ciptoadi,"Agustina Purwantini, Maharani Prananingrum","Supriyatno, Lenny Puspita Ekawaty, Maharani Prananingrum","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,Indonesia,,matematika,Text,978-602-427-935-6,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,23600,24600,25600,37400,39300,49200,2023-07-26 23:00:30,,
2253,Pendidikan Agama Buddha dan Budi Pekerti untuk SD Kelas III,pendidikan-agama-buddha-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Buddha_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Buddha_BS_KLS_III.pdf,,,3,SD,"Sri Winarni, Widi Astiyono","Puji Sulani, Suherman",,,Kevin Richard Budiman,,Cindyawan,Christina Tulalessy,"Supriyatno, Caliadi, E. Oos M. Anwas, Paniran, Yanuar Adi Sutrasno, Futri Fuji Wijayanti",Pusat  Perbukuan,,Indonesia,,agama_budha,Text,978-602-244-584-5,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,128900,134200,139600,204000,214800,268400,2023-07-26 23:00:30,,
2256,Pendidikan Agama Islam dan Budi Pekerti untuk SD/MI Kelas III,pendidikan-agama-islam-dan-budi-pekerti-untuk-sdmi-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Islam_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Islam_BS_KLS_III.pdf,,,3,SD/MI,"Moh. Ghozali, Erwin Wasti","Akh. Muzakki, Feisal Ghozaly",,,Nuryono Hadi,,M. Syaifuddin Ifoed,Biltiser Bachtiar,"Supriyatno, Rohmat Mulyana Sapdi, E. Oos M. Anwas, Chundasah, Maharani Prananingrum",Pusat  Perbukuan,,Indonesia,,agama_islam,Text,978-602-244-670-5,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,27400,28500,29700,43300,45600,57000,2023-07-26 23:00:30,,
2259,Pendidikan Agama Katolik dan Budi Pekerti untuk SD Kelas III,pendidikan-agama-katolik-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Katolik_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Katolik_BS_KLS_III.pdf,,,3,SD,"Susi Bonardy, Yenny Suria","Hari, Salman Habeahan",,,Muhammad Azis,,"Sutadi Pria Nugraha, Muhammad Raihan Ananta",Dominic Reinaldo,"Supriyatno, Agustinus Tungga Gempa, E. Oos M. Anwas, Barnabas Ola Baba, Firman Arapenta Bangun",Pusat  Perbukuan,,Indonesia,,agama_katolik,Text,978-602-244-596-8,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,63600,66200,68900,100600,105900,132400,2023-07-26 23:00:30,,
2262,Pendidikan Agama Khonghucu dan Budi Pekerti untuk SD Kelas III,pendidikan-agama-khonghucu-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Khonghucu_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Khonghucu_BS_KLS_III.pdf,,,3,SD,"Sienny Vivi Irawati, Rika Lisnia Putri","Sun Vera Verdiantika, Swia Asto, M. Hamka",,,Fuji Yaohana,,Muhammad Hasan Basri,Nisa Cipta Ramadhany,"Supriyatno, Wawan Junaedi, E. Oos M. Anwas, Khofifa Najma Iftitah, Emira Novitriani Yusuf, Wati Solihal Sukmawati",Pusat  Perbukuan,,Indonesia,,agama_khonghucu,Text,978-602-244-838-9,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,146800,152900,159000,232400,244700,305800,2023-07-26 23:00:30,,
2265,Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti untuk SD Kelas III,pendidikan-kepercayaan-terhadap-tuhan-yang-maha-esa-dan-budi-pekerti-untuk-sd-kelas-iii,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Kepercayaan_BS_KLS_III_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Kepercayaan_BS_KLS_III.pdf,,,3,SD,Poltak Sirait,"Afendy Widayat, Akhmad Solikhin",,,Anggrinsan I. Hutajulu,,Gunawan Simanjuntak,Maradu H. Naipospos,"Supriyanto, E. Oos M. Anwas, Emira Novitriani Yusuf, Ivan Riadinata",Pusat  Perbukuan,,Indonesia,,kepercayaan,Text,978-602-244-635-4,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,84000,87500,91000,133000,140000,175000,2023-07-26 23:00:30,,
2268,Buku Panduan Guru Matematika untuk SD/MI Kelas VI,buku-panduan-guru-matematika-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika_BG_KLS_VI.pdf,,,6,SD/MI,"Dicky Susanto, Savitri Sihombing, Ambarsari Kusuma Wardani, Ummy Salmah, Eunice Salim","Yogi Anggraena, Kiki Ariyanti Sugeng",,,M. Firdaus Jubaedi,,Ahmad Saad Ibrahim,Tri Hartini,"Supriyatno, Lenny Puspita Ekawaty, Maharani Prananingrum, Sofia Nida Khoerunnisa","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,Indonesia,,matematika,Text,978-602-427-900-4,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,53900,56200,58400,85400,89900,112300,2023-07-26 23:00:30,,
2271,Buku Panduan Guru Pendidikan Agama Buddha dan Budi Pekerti untuk SD Kelas VI,buku-panduan-guru-pendidikan-agama-buddha-dan-budi-pekerti-untuk-sd-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Buddha_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Buddha_BG_KLS_VI.pdf,,,6,SD,"Nurwito, Umarnatu","Partono Nyanasuryanadi, Sapardi",,,Aulia Rachmah,,Cindyawan,Christina Tulalessy,"Supriyatno, Caliadi, E. Oos M. Anwas, Paniran, Yanuar Adi Sutrasno, Futri Fuji Wijayanti",Pusat  Perbukuan,,Indonesia,,agama_budha,Text,978-602-244-780-1,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,114000,118700,123500,180400,189900,237400,2023-07-26 23:00:30,,
2274,Buku Panduan Guru Pendidikan Agama Hindu dan Budi Pekerti untuk SD Kelas VI,buku-panduan-guru-pendidikan-agama-hindu-dan-budi-pekerti-untuk-sd-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Hindu_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Hindu_BG_KLS_VI.pdf,,,6,SD,Untung Suhardi,"Pranata, Rustantiningsih",,,Ines Mentari,,Tri Yuli Prasetyo,Indah Sulistiyawati,"Supriyatno, Tri Handoko Seto, E. Oos M. Anwas, NPM Yuliarti Dewi",Pusat  Perbukuan,,Indonesia,,agama_hindu,Text,978-602-244-694-1,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,122500,127600,132700,194000,204200,255200,2023-07-26 23:00:30,,
2277,Buku Panduan Guru Pendidikan Agama Islam dan Budi Pekerti untuk SD/MI Kelas VI,buku-panduan-guru-pendidikan-agama-islam-dan-budi-pekerti-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Islam_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Islam_BG_KLS_VI.pdf,,,6,SD/MI,"Nazirwan, Kholili Abdullah","Arifuddin Siraj, Ahmad Zaenuri",,,Dzikrullah Zulkarnain,,Djoko Susilo,Adimin Diens,"Supriyatno, Rohmat Mulyana Sapdi, E. Oos M. Anwas, Chundasah, Maharani Prananingrum",Pusat  Perbukuan,,Indonesia,,agama_islam,Text,978-602-244-675-0,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,53900,56200,58400,85400,89900,112300,2023-07-26 23:00:30,,
2280,Buku Panduan Guru Pendidikan Agama Katolik dan Budi Pekerti untuk SD Kelas VI,buku-panduan-guru-pendidikan-agama-katolik-dan-budi-pekerti-untuk-sd-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Katolik_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Katolik_BG_KLS_VI.pdf,,,6,SD,"FX. Dapiyanta, Marianus Didi Kasmudi","Ig. Joko Suyanto, Angelus Li",,,Theresia Tika Suswandani,,Moch. Isnaeni,"Yosaphat Sadsunu Bodro, CB. Ismulyadi","Supriyatno, Agustinus Tungga Gempa, E. Oos M. Anwas, Barnabas Ola Baba, Firman Arapenta Bangun",Pusat  Perbukuan,,Indonesia,,agama_katolik,Text,978-602-244-653-8,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,131100,136500,142000,207500,218400,273000,2023-07-26 23:00:30,,
2283,Buku Panduan Guru Pendidikan Agama Khonghucu dan Budi Pekerti untuk SD Kelas VI,buku-panduan-guru-pendidikan-agama-khonghucu-dan-budi-pekerti-untuk-sd-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Khonghucu_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Khonghucu_BG_KLS_VI.pdf,,,6,SD,"Fandy Maramis, Yugi Yuniardi","Tjhie Mursid Djiwatman, Emma Nurmawati Hadian, Ade Irma Solihah",,,Fuji Yaohana,,Muhammad Hasan Basri,Herlina Septian Nursandina,"Supriyatno, Wawan Junaedi, E. Oos M. Anwas, Khofifa Najma Iftitah, Emira Novitriani Yusuf, Wati Solihal Sukmawati",Pusat  Perbukuan,,Indonesia,,agama_khonghucu,Text,978-602-244-764-1,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,113500,118300,123000,179700,189200,236500,2023-07-26 23:00:30,,
2289,Buku Panduan Guru Seni Rupa untuk SD/MI Kelas VI,buku-panduan-guru-seni-rupa-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Rupa_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Rupa_BG_KLS_VI.pdf,,,6,SD/MI,"Wiranto, Wahyono","Bandi Sobandi, Adam Wahida",,,Bagus Kendhit Jolonindi,,Ririyanti Dwi Agustin,Ari Solchan,"Supriyatno, E. Oos M. Anwas, Yanuar Adi Sutrasno, Emira N. Yusuf",Pusat  Perbukuan,,Indonesia,,seni_rupa,Text,978-602-244-614-9,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,89800,93500,97300,142100,149600,187000,2023-07-26 23:00:30,,
2292,Buku Panduan Guru Seni Tari untuk SD/MI Kelas VI,buku-panduan-guru-seni-tari-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Tari_BG_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Tari_BG_KLS_VI.pdf,,,6,SD/MI,"Agus Budiman, Dyan Indah Purnama Sari","Warih Handayaningrum, Wenti Nuryani",,,Andy Ahadiat,,Suryadi,Purnomo,"Supriyatno, E. Oos M. Anwas, Khofifa Najma Iftitah",Pusat  Perbukuan,,Indonesia,,seni_tari,Text,978-602-244-840-2,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Guru,,100000,104200,108400,158400,166700,208300,2023-07-26 23:00:30,,
2298,Matematika untuk SD/MI Kelas VI,matematika-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Matematika_BS_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Matematika_BS_KLS_VI.pdf,,,6,SD/MI,"Dicky Susanto, Savitri Sihombing, Ambarsari Kusuma Wardani, Ummy Salmah, Eunice Salim","Yogi Anggraena, Kiki Ariyanti Sugeng",,,M. Firdaus Jubaedi,,Ahmad Saad Ibrahim,Tri Hartini,"Supriyatno, Lenny Puspita Ekawaty, Maharani Prananingrum, Sofia Nida Khoerunnisa","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi",,Indonesia,,matematika,Text,978-602-427-917-2,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,16500,17200,17900,26100,27500,34300,2023-07-26 23:00:30,,
2301,Pendidikan Agama Buddha dan Budi Pekerti untuk SD Kelas VI,pendidikan-agama-buddha-dan-budi-pekerti-untuk-sd-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Buddha_BS_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Buddha_BS_KLS_VI.pdf,,,6,SD,"Nurwito, Umarnatu","Partono Nyanasuryanadi, Sapardi",,,Aulia Rachmah,,Cindyawan,Christina Tulalessy,"Supriyatno, Caliadi, E. Oos M. Anwas, Paniran, Yanuar Adi Sutrasno, Futri Fuji Wijayanti",Pusat  Perbukuan,,Indonesia,,agama_budha,Text,978-602-244-586-9,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,155800,162300,168800,246600,259600,324500,2023-07-26 23:00:30,,
2304,Pendidikan Agama Islam dan Budi Pekerti untuk SD/MI Kelas VI,pendidikan-agama-islam-dan-budi-pekerti-untuk-sdmi-kelas-vi,https://static.buku.kemdikbud.go.id/content/image/coverteks/coverkurikulum21/Islam_BS_KLS_VI_Cover.png,https://static.buku.kemdikbud.go.id/content/pdf/bukuteks/kurikulum21/Islam_BS_KLS_VI.pdf,,,6,SD/MI,"Nazirwan, Kholili Abdullah","Arifuddin Siraj, Ahmad Zaenuri",,,Dzikrullah Zulkarnain,,Djoko Susilo,Adimin Diens,"Supriyatno, Rohmat Mulyana Sapdi, E. Oos M. Anwas, Chundasah, Maharani Prananingrum",Pusat  Perbukuan,,Indonesia,,agama_islam,Text,978-602-244-676-7,2022,,pdf,1,Pusat  Perbukuan,publish,buku_sekolah_penggerak,Buku Siswa,,22200,23100,24000,35100,37000,46200,2023-07-26 23:00:30,,
